Name,City,State,Longitude,Latitude
OLD CAPITOL ANNEX,FRANKFORT,KY,-84.8761099,38.2002064
SCOTT BUILDING,TOPEKA,KS,-95.6746539,39.046059
KENTUCKY STATE POLICE HEADQUARTERS,FRANKFORT,KY,-84.8212075,38.1866318
ALZINA BUILDING,SPRINGFIELD,IL,-89.6544191,39.8023605
CAMP KEYES,AUGUSTA,ME,-69.7905443,44.3171788
JOHN G TOWNSEND BUILDING,DOVER,DE,-75.5221162,39.1579548
IOWA DEPARTMENT OF TRANSPORTATION COMPLEX,AMES,IA,-93.621989,42.02202
RODNEY BUILDING,DOVER,DE,-75.5359423,39.1738399
OREGON DEPARTMENT OF MOTOR VEHICLES HEADQUARTERS,SALEM,OR,-123.0059524,44.9660471
OREGON COMMISSION FOR THE BLIND BUILDING,PORTLAND,OR,-122.6540785,45.5189431
UNISYS BUILDING,FRANKFORT,KY,-84.8671228,38.2159722
ONE NORTH CAPITOL,INDIANAPOLIS,IN,-86.1614427,39.7675618
BROOKWOOD COMMERCE CENTER,GLENDALE,AZ,-112.1542791,33.5663581
DELAWARE STATE HOUSING AUTHORITY,DOVER,DE,-75.524644,39.156447
THE STATE OF WISCONSIN DEPARTMENT OF CORRECTIONS,MADISON,WI,-89.3384176,43.105672
R A GRAY BUILDING,TALLAHASSEE,FL,-84.2849605,30.4381127
THE OREGON BUILDING,PORTLAND,OR,-122.6577495,45.5284111
OREGON DEPARTMENT OF TRANSPORTATION PORTLAND BUILDING,PORTLAND,OR,-122.6719799,45.5263529
PENDLETON STATE OFFICE BUILDING,PENDLETON,OR,-118.7791034,45.672606
PROPERTY DISTRIBUTION CENTER,SALEM,OR,-123.011885,44.972442
LANDON STATE OFFICE BUILDING,TOPEKA,KS,-95.6763181,39.047525
NEW ENGLAND BUILDING,TOPEKA,KS,-95.6732821,39.0530917
CAPITOL ANNEX BUILDING,FRANKFORT,KY,-84.875456,38.1854197
SHARTEL PLAZA,OKLAHOMA CITY,OK,-97.5263738,35.52347
IRWIN HOUSE,SALEM,OR,-123.0271065,44.9467093
ALBINA BUILDING,PORTLAND,OR,-122.6674246,45.5595335
DEPARTMENT OF ENVIRONMENTAL QUALITY LABORATORY BUILDING,HILLSBORO,OR,-122.908448,45.548373
PUBLIC EMPLOYEES RETIREMENT SYSTEM BUILDING,PORTLAND,OR,-122.7457031,45.4380915
RAY BUILDING,AUGUSTA,ME,-69.7677546,44.3015084
STEWART FACILITY BUILDING 17,CARSON CITY,NV,-119.7573872,39.1149552
TYSON BUILDING,AUGUSTA,ME,-69.7689507,44.3021366
LEGISLATIVE BUILDING,CARSON CITY,NV,-119.7662364,39.1618207
NORTHWEST OFFICE CENTER,OKLAHOMA CITY,OK,-97.5979146,35.539203
ARCHDALE BUILDING,RALEIGH,NC,-78.6387089,35.7867956
LAWRENCE STREET CENTER,DENVER,CO,-104.9991314,39.7461399
BOB MARTINEZ BUILDING,TALLAHASSEE,FL,-84.250407,30.425489
BYRD BUILDING,RICHMOND,VA,-77.4998704,37.5855404
NEW YORK STATE OFFICE BUILDING,HAUPPAUGE,NY,-73.219272,40.820459
BROWN-HEATLY BUILDING,AUSTIN,TX,-97.7329048,30.317686
ALLEN COURTS BUILDING,DALLAS,TX,-96.8065514,32.7779003
PRATHER BUILDING,TALLAHASSEE,FL,-84.22933,30.3921583
ARIZONA DEPARTMENT OF REVENUE,PHOENIX,AZ,-112.094957,33.4506487
TEXAS DEPARTMENT OF PUBLIC SAFETY HEADQUARTERS - BUILDING A,AUSTIN,TX,-97.7244181,30.3266637
NEW JEFFERSON COUNTY COURTHOUSE ANNEX,BEAUMONT,TX,-94.093738,30.079632
M DOLORES DENMAN COURTHOUSE,ROCHESTER,NY,-77.6026145,43.1575348
SHIRLEY A CRISHOLM STATE OFFICE BUILDING,BROOKLYN,NY,-73.9758131,40.6857572
DEPARTMENT OF ALCHOHOLIC BEVERAGE CONTROL,SALT LAKE CITY,UT,-111.916065,40.735349
THE CALVIN RAMPTON COMPLEX,SALT LAKE CITY,UT,-111.956615,40.671138
WORKFORCE SERVICES,SALT LAKE CITY,UT,-111.8869805,40.7623143
THE CANNON HEALTH BUILDING,SALT LAKE CITY,UT,-111.9329522,40.7757785
ARIZONA LOTTERY BUILDING,PHOENIX,AZ,-111.9791566,33.4224972
CORPORATION COMMISSION BUILDING,PHOENIX,AZ,-112.0886516,33.4485458
1300 OFFICE BUILDING,PHOENIX,AZ,-112.0896857,33.4485229
NEW YORK STATE SUPREME COURT BUILDING APPELLATE DIVISION SECOND DEPARTMENT,BROOKLYN,NY,-73.9932989,40.6955548
STATE INSURANCE BUILDING,AUSTIN,TX,-97.7388257,30.2728119
STATE OFFICE BUILDING,BATON ROUGE,LA,-91.1878699,30.4479079
DEPARTMENT OF PUBLIC SAFETY COMPLEX,OKLAHOMA CITY,OK,-97.475143,35.506238
THE M C CONNORS BUILDING,OKLAHOMA CITY,OK,-97.5040651,35.4956663
COUNCIL HALL,SALT LAKE CITY,UT,-111.887739,40.775539
SUPREME COURT BUILDING,JACKSON,TN,-88.8199622,35.6114242
WILLIAM S WINTER STATE ARCHIVES AND HISTORY BUILDING,JACKSON,MS,-90.178732,32.300508
NATIONAL GUARD JOINT HEADQUARTERS,JACKSON,MS,-90.166844,32.324022
FORUM PLACE,HARRISBURG,PA,-76.8795448,40.2640705
JOHN O PASTORE GOVERNMENT COMPLEX,CRANSTON,RI,-71.465783,41.745022
"SOUTH COMPLEX - MANUEL LUJAN, SENOIR",SANTA FE,NM,-105.9561538,35.6707151
WILLIAM GREEN BUILDING,COLUMBUS,OH,-83.0021395,39.9664701
RICHARD J HUGHES JUSTICE COMPLEX,TRENTON,NJ,-74.7644517,40.2137331
DEPARTMENT OF TRANSPORTATION BUILDING,JACKSON,MS,-90.1840482,32.3030294
OSBORNE BUILDING,JACKSON,MS,-90.177327,32.327888
CENTRAL HIGH SCHOOL BUILDING,JACKSON,MS,-90.1847716,32.3021576
FOUNTAIN SQUARE BUILDINGS A-I,COLUMBUS,OH,-82.965965,40.056883
LEGISLATIVE BUILDING,RALEIGH,NC,-78.6389547,35.7831886
NORTH CAROLINA DEPARTMENT OF JUVENILE JUSTICE AND DELINQUENCY PREVENTION BUILDING,RALEIGH,NC,-78.6406981,35.7752135
FRANK J LAUSCHE STATE OFFICE BUILDING,CLEVELAND,OH,-81.6974308,41.497395
MISSISSIPPI DEPARTMENT OF CORRECTIONS BUILDING,JACKSON,MS,-90.180399,32.3069943
WOOLFOLK BUILDING,JACKSON,MS,-90.1839544,32.3042606
WYOMING SUPREME COURT,CHEYENNE,WY,-104.8188387,41.1391194
CONTINENTAL PLAZA BUILDING,COLUMBUS,OH,-82.996034,39.9628903
LEVEQUE TOWER,COLUMBUS,OH,-83.0022216,39.9622703
OHIO JUDICIAL CENTER,COLUMBUS,OH,-83.0024472,39.9601506
DEPARTMENT OF CORRECTIONS BUILDING,CHEYENNE,WY,-104.8243606,41.1351908
UNIVERSITY RESEARCH PARK,OKLAHOMA CITY,OK,-97.503421,35.4734442
THE CAPITOL HILL COMPLEX - EAST CAPITOL ANNEX BUILDING,SALT LAKE CITY,UT,-111.8872923,40.7780785
INSURANCE BUILDING,OLYMPIA,WA,-122.9033075,47.0359281
OFFICE BUILDING TWO,OLYMPIA,WA,-122.8975589,47.0363442
GENERAL ADMINISTRATION,OLYMPIA,WA,-122.90267,47.0385251
676 WOODLAND SQUARE LOOP,LACEY,WA,-122.8257036,47.0423005
MONTANA DEPARTMENT OF MILITARY AFFAIRS-DOD,FORT HARRISON,MT,-112.103355,46.621462
THE CAPITOL HILL COMPLEX - STATE OFFICE BUILDING,SALT LAKE CITY,UT,-111.8880957,40.77871
127 BUILDING 1047,FRANKFORT,KY,-84.894117,38.176993
HARBOURSTONE BUILDING,LACEY,WA,-122.823895,47.039905
POINT PLAZA WEST,OLYMPIA,WA,-122.908318,46.987134
REDSTONE BUILDING,MONTPELIER,VT,-72.5863298,44.2641097
FIRST INTERSTATE TOWER NORTH,DENVER,CO,-104.9901502,39.7458882
THE JEFFERSON BUILDING,COLUMBIA,SC,-81.0377135,34.0095422
UTAH STATE TAX COMMISSION,SALT LAKE CITY,UT,-111.946593,40.774577
STATE OFFICE BUILDING,MONTPELIER,VT,-72.5811262,44.261142
CITY CENTER,MONTPELIER,VT,-72.5746535,44.2602857
NATIONAL LIFE BUILDING,MONTPELIER,VT,-72.581997,44.261981
BUILDING 1 SOUTH,WATERBURY,VT,-72.754298,44.331757
DONNELLEY J HILL BUILDING,MEMPHIS,TN,-90.0505285,35.1495392
ALMOND BUILDING,RICHMOND,VA,-77.5448364,37.6025212
IDAHO STATE DEPARTMENT OF AGRICULTURE,BOISE,ID,-116.165575,43.602506
CHERRY CREEK CAMPUS,DENVER,CO,-104.9373,39.704743
RICHARD HEMSTAD BUILDING,OLYMPIA,WA,-122.919584,47.027003
WASHINGTON STATE PARKS AND RECREATION COMMISSION BUILDING,OLYMPIA,WA,-122.9072809,46.9841904
QUINCE STREET PLAZA,OLYMPIA,WA,-122.8875583,47.0374534
NATIONAL LIFE BUILDING,MONTPELIER,VT,-72.5844693,44.2563484
BUILDING 67 SOUTH,WATERBURY,VT,-72.754298,44.331757
BUILDING A,WATERBURY,VT,-72.754298,44.331757
NATIONAL LIFE INSURNACE COMPANY BUILDING,MONTPELIER,VT,-72.5804058,44.2609323
CITY-COUNTY BUILDING,PITTSBURGH,PA,-79.9972542,40.438247
MARY ROEBLING BUILDING,TRENTON,NJ,-74.766358,40.220615
SECRETARY OF STATE BUILDING,BOISE,ID,-116.195354,43.615568
IDAHO TRANSPORTATION DEPARTMENT AND LAW ENFORCEMENT,BOISE,ID,-116.23075,43.635268
ROANOKE HIGHER EDUCATION CENTER,ROANOKE,VA,-79.9408403,37.2745471
3600 CENTRE,RICHMOND,VA,-77.4775226,37.5687574
LOUISIANA STATE SUPREME COURT BUILDING,NEW ORLEANS,LA,-90.0661449,29.9557694
JAMES MONROE BUILDING,RICHMOND,VA,-77.4299698,37.5363707
CONNECTICUT STATE ARMORY,HARTFORD,CT,-72.6859069,41.7649381
WALT SULLIVAN BUILDING,HELENA,MT,-112.0171601,46.5846582
OTTAWA BUILDING,LANSING,MI,-84.560843,42.734115
LEE METCALF BUILDING,HELENA,MT,-112.0137008,46.5874291
NEW YORK STATE DIVISION OF MILITARY AND NAVAL AFFAIRS BUILDING,LATHAM,NY,-73.7961552,42.7424921
STATE OF IDAHO DEPARTMENT OF LABOR,BOISE,ID,-116.1984568,43.6126753
ORCHARD PLACE,BOISE,ID,-116.245161,43.617575
EXCHANGE PLACE,RICHMOND,VA,-77.432765,37.535686
POCAHONTAS BUILDING,RICHMOND,VA,-77.4357418,37.5382025
RIVERFRONT PLAZA WEST TOWER,RICHMOND,VA,-77.4388188,37.5349086
VIRGINIA DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ADMINISTRATIVE OFFICE,RICHMOND,VA,-77.4380476,37.5463453
RISSER JUSTICE CENTER AND LAW LIBRARY,MADISON,WI,-89.383025,43.073126
MILWAUKEE STATE OFFICE BUILDING,MILWAUKEE,WI,-87.9193935,43.0404927
HAYDEN OFFICE BUILDING,TOPEKA,KS,-95.6768656,39.0497088
LEN B JORDAN BUILDING,BOISE,ID,-116.198382,43.618316
JOE R WILLIAMS STATE BUILDING,BOISE,ID,-116.199336,43.61869
PAVILION,MONTPELIER,VT,-72.5793917,44.2614887
CENTER BUILDING,WATERBURY,VT,-72.754298,44.331757
JEFFERSON BUILDING,RICHMOND,VA,-77.4326059,37.537162
OLIVER W HILL BUILDING,RICHMOND,VA,-77.4327618,37.5378853
PATRICK HENRY BUILDING,RICHMOND,VA,-77.4318946,37.5391675
PARKS AND RECREATIION DEPARTMENT BUILDING,PHOENIX,AZ,-112.1069483,33.6250609
30 S. MERIDIAN,INDIANAPOLIS,IN,-86.1584916,39.7660792
PUBLIC SERVICE COMMISSION BUILDING,MADISON,WI,-89.4685539,43.0747316
STATE REVENUE BUILDING,MADISON,WI,-89.3759995,43.0430093
600 EAST BROAD STREET BUILDING,RICHMOND,VA,-77.435838,37.542464
VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY CENTRAL OFFICE,RICHMOND,VA,-77.4383787,37.5391928
BROWN BUILDING,CONCORD,NH,-71.546679,43.197357
BRYANT BUILDING,TALLAHASSEE,FL,-84.277443,30.4370446
STATE SERVICES BUILDING,DENVER,CO,-104.9852109,39.7404297
STATE OFFICE BUILDING,EAU CLAIRE,WI,-91.50757,44.794067
SLOPPY FLOYD BUILDING,ATLANTA,GA,-84.3861654,33.7499413
TOWER BUILDING,LITTLE ROCK,AR,-92.272873,34.745751
VICTORY BUILDING,LITTLE ROCK,AR,-92.2865309,34.7457352
JUSTICE BUILDING,LITTLE ROCK,AR,-92.2908332,34.7451725
STATE OF GEORGIA BUILDING,ATLANTA,GA,-84.3904806,33.7542375
THE AGRICULTURAL BUILDING,ATLANTA,GA,-84.387508,33.750255
STATE JUDICIAL BUILDING,ATLANTA,GA,-84.3891257,33.7485683
SOUTHPORT MALL SHOPPING CENTER,JACKSON,MS,-90.2264682,32.2910842
REHABILITATION SERVICES STATE OFFICE BUILDING,MADISON,MS,-90.104984,32.479014
IOWA WORKFORCE DEVELOPMENT BUILDING,DES MOINES,IA,-93.6051738,41.5922927
STATE PUBLIC SAFETY HEADQUARTERS BUILDING,DES MOINES,IA,-93.607389,41.5884044
STATE BAR OF TEXAS,AUSTIN,TX,-97.7413743,30.2769967
TEXAS PARKS AND WILDLIFE BUILDINGS A-D,AUSTIN,TX,-97.715292,30.192928
TRANSPORTATION BUILDING,SALEM,OR,-123.0282214,44.9404525
UTAH DEPARTMENT OF AGRICULTURE,SALT LAKE CITY,UT,-111.9376542,40.7769553
FISH AND WILDLIFE BUILDING,SALEM,OR,-123.0206629,44.9743414
DEPARTMENT OF ENERGY BUILDING,SALEM,OR,-123.0325372,44.9441381
PROFESSIONAL REGISTRATION BUILDING,JEFFERSON CITY,MO,-92.2522432,38.5816509
THE FAIR BUILDING,INDIANAPOLIS,IN,-86.1640487,39.7668714
TURLINGTON BUILDING,TALLAHASSEE,FL,-84.2849072,30.435037
WESTERN SELECT,INDIANAPOLIS,IN,-86.0429539,39.8033145
NUECES COUNTY COURTHOUSE,CORPUS CHRISTI,TX,-97.4003386,27.7949394
NEW YORK FIRE SCIENCE ACADEMY,MONTOUR FALLS,NY,-76.839178,42.341926
NEW YORK SUPREME COURT APPELLATE DIVISION FIRST DEPARTMENT,NEW YORK,NY,-73.9866015,40.74223
ONE STATE STREET PLAZA,NEW YORK,NY,-74.0130108,40.7025167
FORESTRY BUILDING,SALEM,OR,-123.0077418,44.9310287
CECIL EDWARDS ARCHIVES BUILDING,SALEM,OR,-123.0256314,44.9459608
UTAH STATE DEPARTMENT OF ENVIRONMENTAL QUALITY - BUILDING 2,SALT LAKE CITY,UT,-111.948131,40.774454
DEPARTMENT OF CORRECTIONS ADMINISTRATION OFFICE,DRAPER,UT,-111.894788,40.48538
CAPEHART CROCKER HOUSE,RALEIGH,NC,-78.6358328,35.7857359
VIRGINIA RECREATIONAL FACILITES AUTHORITY,ROANOKE,VA,-79.8592181,37.2403102
VIRGINIA DEPARTMENT OF TRANSPORTATION HIGHWAY ANNEX BUILDING,RICHMOND,VA,-77.4296738,37.5378348
LA CROSSE STATE OFFICE BUILDING,LA CROSSE,WI,-91.225509,43.778973
